"時間","模板溫度","發電量 01","發電量 02","發電量 03","發電量 04","發電量 05","發電量 06","發電量 07","發電量 08","發電量 09","發電量 10","總發電量","系統累積發電量","性能比(PR)","總日射量","發電小時","日照小時"
2024/09/01 01:00:00,26.4193216959635,0,0,0,0,0,0,0,0,0,0,0,1729367.375,,2.21799960840576,0,0.00221799960840576
2024/09/01 02:00:00,25.7911682128906,0,0,0,0,0,0,0,0,0,0,0,1729367.375,,2.21865653491678,0,0.00221865653491678
2024/09/01 03:00:00,25.726318359375,0,0,0,0,0,0,0,0,0,0,0,1729367.375,,2.33901522618437,0,0.00233901522618437
2024/09/01 04:00:00,25.433349609375,0,0,0,0,0,0,0,0,0,0,0,1729367.375,,2.33281010790182,0,0.00233281010790182
2024/09/01 05:00:00,25.372568766276,0.0440000000235159,0.0299999999988358,0.032999999995809,0.0310000000172295,0.0340000000142027,0.0419999999867287,0.0450000000128057,0.0499999999883585,0.0320000000065193,0.0400000000081491,0.375,1729367.75,,5.65936205644734,0.00153339739526896,0.00565936205644734
2024/09/01 06:00:00,28.9441426595052,1.59399999998277,1.29300000000512,1.01800000001094,0.895999999978812,1.00200000000768,1.25399999998626,1.95600000000559,2.16899999999441,1.34799999999814,1.41300000000047,14.125,1729381.875,81.0114173021293,74.6641864379909,0.0577579685551307,0.0746641864379909
2024/09/01 07:00:00,41.485341389974,5.12399999998161,4.12200000000303,3.77900000000955,2.39199999999255,3.85099999999511,4.68100000001141,6.53599999999278,6.98399999999674,4.19900000002235,4.82399999999325,47,1729429.375,86.0190521961845,229.48529241544,0.192185806873709,0.22948529241544
2024/09/01 08:00:00,53.6610921223959,8.74399999997695,7.10300000000279,7.51900000000023,6.17999999999302,7.37400000001071,9.1359999999986,9.78899999998976,10.3570000000182,7.44899999999325,8.70899999997346,83.75,1729514.25,91.2592960914073,382.605111903102,0.342458751610067,0.382605111903102
2024/09/01 09:00:00,59.0670267740885,11.332000000024,9.11100000000442,10.0350000000035,9.77100000000792,9.84500000000116,11.13400000002,11.2010000000009,11.9090000000142,9.64199999999255,11.2969999999914,108.125,1729624.125,92.6617595301866,485.681506204373,0.44212958230255,0.485681506204373
2024/09/01 10:00:00,66.3134256998698,13.2569999999832,10.5370000000112,12.4110000000219,12.2930000000051,12.3199999999779,13.0590000000084,13.2740000000049,13.7220000000088,11.6110000000044,13.6419999999925,128.25,1729753.375,85.1155991862729,623.130511644863,0.524421909181984,0.623130511644863
2024/09/01 11:00:00,63.0714416503906,12.2400000000198,9.62399999998161,11.5890000000072,11.515000000014,11.5570000000007,11.6410000000033,11.8500000000058,12.1790000000037,10.564000000013,12.448000000004,117,1729872,82.7857420042885,586.774956812785,0.478419987323915,0.586774956812785
2024/09/01 12:00:00,67.4631754557292,12.6419999999925,9.81899999998859,12.0750000000116,11.9850000000151,11.5340000000142,11.5100000000093,11.4980000000214,12.05799999999,10.5940000000119,12.3319999999949,119.75,1729994.25,86.2011214115708,563.708102953911,0.489664901555887,0.56370810295391
2024/09/01 13:00:00,55.5506388346354,9.39499999998952,7.14400000000023,8.9659999999858,9.08999999999651,9.04700000002049,8.35899999999674,8.44499999997788,8.72399999998743,7.85499999998137,9.22899999999208,89,1730084.75,88.7877364742757,413.644407448238,0.363926315143833,0.413644407448238
2024/09/01 14:00:00,43.1421915690104,8.42300000000978,6.33699999999953,8.02700000000186,8.35399999999208,8.22800000000279,7.2609999999986,7.34700000000885,7.60399999999208,7.01199999998789,8.20600000000559,77.5,1730163,97.5892212288756,336.792461707025,0.316902128355585,0.336792461707025
2024/09/01 15:00:00,54.1590372721354,9.6140000000014,7.08600000001024,8.65799999999581,9.69000000000233,9.41100000002189,7.66000000000349,7.77900000000955,7.56899999998859,7.74400000000605,8.46899999998277,86.125,1730251.25,87.6205348337184,409.055628813943,0.352170268446771,0.409055628813943
2024/09/01 16:00:00,45.4694112141927,5.6480000000156,3.84599999999045,5.00299999999697,6.21499999999651,5.3410000000149,3.93000000002212,3.84899999998743,3.5,3.51700000002165,3.92600000000675,46.875,1730299.625,86.9083450972719,202.079519552444,0.19167467440862,0.202079519552444
2024/09/01 17:00:00,34.7096761067709,1.40700000000652,0.915000000008149,1.31599999999162,1.51900000000023,1.13399999999092,0.89000000001397,0.876000000018394,0.942000000010012,0.902000000001863,1.0909999999858,11.75,1730311.75,,46.5817162244184,0.0480464517184273,0.0465817162244184
